Date,ACRES,ET VOLUME (acft),ETC VOLUME (acft),ETO VOLUME (acft),PPT VOLUME (acft),PRZ VOLUME (acft),NIWR VOLUME (acft),CU VOLUME (acft),AW VOLUME (acft),ET RATE (inches),ETC RATE (inches),ETO RATE (inches),PPT RATE (inches),PRZ RATE (inches),NIWR RATE (inches),CU RATE (inches),AW RATE (inches)
1989-09-01,4488.786610953,951.1222537921296,1458.8576895732906,1563.3545296365594,83.06514769391603,82.85732381486615,1376.0003657584243,868.2649299772635,1146.359269947825,2.5426619785524625,3.9000054562991986,4.179359809589119,0.22206040489756515,0.221504823453236,3.678500632845962,2.3211571550992263,3.0645946068827143
1989-10-01,4488.786610953,490.25946917511646,582.2737952566317,899.354525734358,246.46410070754922,244.90358996652586,335.2892654217428,245.35587920859058,323.93813556208477,1.3106244827379694,1.5566089789231778,2.404269849334858,0.6588794399969659,0.6547076825677784,0.8963382610443813,0.6559168001701909,0.8659929650609357
1989-11-01,4486.473710166,177.02585109278888,83.84570061170106,524.2154418078165,140.28850490751506,123.13756814222167,-44.43313082575991,53.88828295056722,71.04235223143087,0.47349217901354124,0.2242626330475444,1.4021224034902562,0.37523056361070095,0.3293568430721924,-0.11884557992637618,0.14413533594134897,0.19001743503933907
1989-12-01,4486.473710166,71.20851951512752,77.02007458247616,413.3052430686412,132.51163008175897,67.69689962049222,-22.918795603840792,3.5116198946353006,4.7622769427289775,0.19046188373851267,0.20600608734103487,1.105470183762692,0.35442970664867046,0.18106933148970777,-0.061301049557674445,0.009392552248804873,0.012737692674595718
1990-01-01,4486.473710166,71.6218934450187,122.0503546746842,351.19904424116874,949.2059913723925,71.6218934450187,-205.2294452316365,0.0,0.0,0.19156753763936002,0.3264488662393209,0.9393543355318339,2.5388473514641996,0.19156753763936002,-0.5489285130991028,0.0,0.0
1990-02-01,4486.473710166,112.07646108961548,136.8854440687014,534.3481023498013,177.17091354272355,111.16488516714803,35.556998757492885,0.9115759224674421,1.0250215018901019,0.2997716291143994,0.36612837496458644,1.4292242956128596,0.4738801784785268,0.2973334311495205,0.09510453256932766,0.0024381979648788726,0.0027416315835774975
1990-03-01,4486.473710166,460.71398640568043,204.40787624895367,970.4846648138474,298.26006048227885,369.44600378991447,-1.2193338870111303,91.26798261576594,118.82278592219212,1.2322746535527136,0.5467310572731934,2.5957615557576226,0.7977580962254023,0.988159595236977,-0.0032613601659982035,0.24411505831573638,0.3178160674017519
1990-04-01,4486.473710166,919.7297091673512,985.7697293715286,1446.7246175263715,213.85208020738847,320.66394128560864,771.5504111754477,599.0657678817425,790.6539467199207,2.460006950447471,2.6366446159383954,3.8695636109442644,0.5719915301573696,0.8576818998644993,2.0636708319779284,1.602325050582972,2.1147671809912367
1990-05-01,4486.473710166,1273.2631832175648,1723.5701502321374,1733.410926471334,552.2008905996901,566.1573282793279,1171.5870656908858,707.1058549382369,933.0570768109508,3.4056052003579995,4.610044132415162,4.636365319721526,1.4769752628175108,1.5143046361683816,3.1336514368587354,1.8913005641896175,2.4956537461393324
1990-06-01,4486.473710166,1464.6253800444908,2652.298674577186,2288.9357974032137,78.29389723296424,78.83920774727893,2573.9633860695644,1385.786172297212,1831.3566504933756,3.917442895231764,7.094120271519122,6.122231254047017,0.20941318895208866,0.21087173448127539,6.884596373059305,3.7065711607504888,4.898341375794528
1990-07-01,4486.473710166,1697.0362955329192,3261.50977583745,2735.2898838732663,185.88772841733064,186.3047884480695,3075.20498738938,1510.7315070848497,1995.060780549968,4.5390738611152015,8.723581110341842,7.31609739116575,0.49719509911614596,0.498310612254566,8.225270498087275,4.040763248860635,5.336201862133235
1990-08-01,4486.473710166,1463.7182707086927,1892.893668232163,2097.1084947923523,479.13717986506447,479.6584334572627,1427.6333870576323,984.0598372514299,1300.1801561000643,3.9150166440748895,5.062934831717872,5.609149537750687,1.2815512872286585,1.2829454875540065,3.818500174395921,2.6320711565208823,3.4776002003193485
1990-09-01,4486.473710166,1158.3305426170023,1646.8711421606217,1678.2044274344353,88.75162224294407,88.97183730874367,1557.8993048518782,1069.3587053082588,1415.068609106556,3.098194129591752,4.404896803729681,4.4887041427616206,0.2373845330915631,0.23797354374008367,4.1669232599895984,2.8602205858516685,3.7848930822444027
1990-10-01,4486.473710166,99.14212988160375,265.76998231993866,839.4647677144293,162.16343233119508,61.45196557952295,103.61465127703184,37.6901643020808,51.100033598929684,0.26517609049696755,0.7108566758371268,2.2453217968818606,0.43373957225358173,0.164365966367602,0.27713877215127536,0.10081012412936553,0.13667758752217624
1990-11-01,4617.336865736,103.14603879214839,108.92811029860871,492.3755803619518,214.79748223912992,97.42376284965421,-106.60776283302019,5.72227594249418,7.662836234414308,0.26806631213997073,0.283093341809911,1.279635239132939,0.5582373263681503,0.25319468520291716,-0.2770629891636299,0.014871626937053607,0.01991495043286479
1990-12-01,4617.336865736,104.25616064821672,100.68101819019817,375.2166755934021,230.27427687292092,103.2634694705906,-129.3243772561198,0.9926911776261123,1.3932010840109108,0.27095140860578737,0.26165996837871963,0.9751508798358195,0.598459978733777,0.26837150281205785,-0.3361012142279697,0.00257990579372955,0.0036207912687059337
1991-01-01,4617.336865736,135.66333160159576,84.97330320598283,392.0368984075267,293.0334453318546,132.80462099629509,-191.94489646997857,2.8587106053006526,3.5666141719708766,0.3525755270965385,0.22083717695335575,1.018864968636079,0.7615648254032563,0.34514602211106243,-0.4988457252777446,0.00742950498547602,0.009269276058511779
1991-02-01,4617.336865736,269.12377213542044,122.37465811228962,649.9479996487121,129.94952254829755,254.65768610746883,-5.854619649511963,14.466086027951608,18.989244650800103,0.6994259590609853,0.3180395842990759,1.6891503094915148,0.3377259047637202,0.6618300379958348,-0.01521557508950452,0.037595921065150334,0.049351161164040126
1991-03-01,4617.336865736,417.7005921949516,586.8255910507189,866.2447716354295,571.4926387092746,405.6829663649167,127.58897410735423,12.017625830034904,15.49617488647678,1.0855623603153428,1.5251014377713488,2.251284141030115,1.4852526172396021,1.0543297441658535,0.3315910737745577,0.031232616149489377,0.04027301971784561
1991-04-01,4617.336865736,836.6831722550504,1065.1336536827152,1263.609726056878,170.83244944044827,554.19029741156,893.6769942552837,282.49287484349037,375.7536113134981,2.174456479787339,2.768176595266719,3.283996198155994,0.4439765719711275,1.4402855503761627,2.322577763525163,0.7341709294111758,0.9765463224531786
1991-05-01,4617.336865736,1216.8351832774754,1643.2854268456747,1667.1167294871707,571.6023585679162,610.3212415583638,1094.5281991930742,606.5139417191115,801.3917312795626,3.1624338063110224,4.270735641681373,4.332670830733768,1.4855377682567328,1.5861643002590302,2.844570100090215,1.5762695060519922,2.082737529227653
1991-06-01,4617.336865736,1587.4455900747862,2375.026941064605,2094.427058706778,515.6169461526965,519.6081837707022,1859.1124124727319,1067.837406304084,1411.0428297300216,4.125613450960759,6.17245917322351,5.443207943303296,1.3400372408925576,1.3504100711210563,4.831648545122274,2.775203379839703,3.6671601940962635
1991-07-01,4617.336865736,2073.765972985712,3498.2496071891546,2882.923416164873,233.49711995019288,234.67154680489242,3264.393993500166,1839.0944261808195,2428.6388578605097,5.389511833215977,9.0916033434304,7.492431676514476,0.6068358278545665,0.6098880466261651,8.483835825948102,4.779623786589813,6.311791221167624
1991-08-01,4617.336865736,1717.5964677595923,2373.1111879871232,2488.1808960946396,172.26043295531807,172.5474577989734,2200.56373018815,1545.0490099606188,2038.952821193249,4.463862657729155,6.167480321214599,6.466535065852577,0.44768775932364613,0.44843370838996255,5.719046612824639,4.015428949339192,5.299035908747563
1991-09-01,4617.336865736,1143.6966950818946,1291.3037142406831,1875.4973919894746,4.73084214512098,4.675586509794366,1286.6281277308888,1139.0211085721003,1502.5681930230694,2.9723541383405396,3.3559701233577215,4.874231479813475,0.012294988949740113,0.012151385040560382,3.343818738317161,2.9602027532999795,3.9050255245786003
1991-10-01,4617.336865736,517.2244660703598,67.62413737141512,1112.5334061612252,273.5936876710467,272.574026855049,-205.61456544037927,244.65043921531077,322.7483772239928,1.3442150255274856,0.17574841776843816,2.891363845034655,0.7110428256633672,0.7083928284576679,-0.5343718374966895,0.6358221970698177,0.8387909826177613
1991-11-01,3263.246111218,103.4375650138776,112.3549847067833,291.65055981120895,539.208314744479,103.4375650138776,-336.214860033118,0.0,0.0,0.38037302056363653,0.413165225830351,1.072492419650264,1.9828414886300587,0.38037302056363653,-1.2363696095516123,0.0,0.0
1991-12-01,3263.246111218,63.55814530327285,71.19277002230386,244.1059020103355,181.40020931247065,63.55814530327285,-38.48342429680415,0.0,0.0,0.23372363519176886,0.26179859291972796,0.8976555013898972,0.6670666071634912,0.23372363519176886,-0.14151586359794466,0.0,0.0
1992-01-01,3263.246111218,74.73507477195716,84.70777345595096,325.7183762590591,166.27152999098735,74.71500012748051,-2.5923529405403705,0.0200746444766456,0.0,0.27482478081579614,0.31149758456067156,1.1977706804497883,0.6114336130004985,0.27475095992533627,-0.009532911164605161,7.382089045984747e-05,0.0
1992-02-01,3263.246111218,75.72727864727005,91.01474240663441,417.74163769115785,146.80477630266782,75.72727864727005,-7.213525125946722,0.0,0.0,0.27847343191288143,0.3346903272557521,1.5361696548296322,0.5398481314590393,0.27847343191288143,-0.02652643979679837,0.0,0.0
1992-03-01,3263.246111218,477.7681984772344,412.23949099173285,765.7363010695648,134.98851990899058,395.612703682258,299.1481466859039,82.15549479497649,107.70956568582078,1.7569065238499282,1.515936501048762,2.8158573701341405,0.4963959761843635,1.4547944845064587,1.1000634453804556,0.30211203934347,0.3960825338262399
1992-04-01,3263.246111218,554.9526209384268,945.6552437841742,989.1871396516392,376.18356666291487,430.0557290545681,570.1535535210236,124.89689188385864,164.36988253338424,2.0407383397679135,3.4774768860980956,3.6375575948787775,1.383347331491973,1.5814525085662656,2.0966370322888634,0.4592858312016477,0.604440646882255
1992-05-01,3263.246111218,1229.178594309321,2004.0310529333697,1773.7289109293804,125.05830137829126,208.74973479519676,1879.2248996441065,1020.4288595141243,1344.052172746312,4.520082956969001,7.369463355071442,6.522568695625619,0.4598793855543314,0.7676395626217037,6.910511198713197,3.752443394347298,4.942509857748905
1992-06-01,3263.246111218,1428.8486832196882,2313.970914254924,1897.3883348691968,214.61634423213133,218.9688980326422,2099.296712327105,1209.879785187046,1595.6496425814282,5.254333756713336,8.509211387888506,6.977303961279221,0.789212962495285,0.80521869538395,7.719785664135079,4.449115061329387,5.8677142508967135
1992-07-01,3263.246111218,1236.0416009800342,1912.402808247499,1901.3033559647552,295.8546129041692,298.31959272681127,1616.5440702294402,937.7220082532231,1241.9984023042305,4.545320428260378,7.032516983649874,6.991700746426745,1.087952067925672,1.0970165873837718,5.944549746360633,3.448303840876606,4.56722549255958
